OBS_VALUE,TIME_FORMAT,UNIT_MULT,COMMENT_OBS,OBS_STATUS,OBS_CONF,AGG_METHOD,DECIMALS,COMMENT_TS,DATA_SOURCE,LATEST_DATA,DATABASE_ID,INDICATOR,REF_AREA,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,FREQ,UNIT_MEASURE,UNIT_TYPE
1615.717098,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,COM,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
489.175952,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,COD,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
3601.236581,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,COG,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
10911.49787,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,CRI,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
1991.365394,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,CIV,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
14186.771223,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,HRV,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
7146.704591,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,CUB,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
19623.029993,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,CUW,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
26993.095703,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,CYP,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
1950.104683,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IND,_T,_T,_T,_Z,_Z,_Z,2017,A,USD,NA
3798.883262,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,2017,A,USD,NA
6000.933464,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IRN,_T,_T,_T,_Z,_Z,_Z,2017,A,USD,NA
4759.284644,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IRQ,_T,_T,_T,_Z,_Z,_Z,2017,A,USD,NA
72161.404753,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IRL,_T,_T,_T,_Z,_Z,_Z,2017,A,USD,NA
83481.303849,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IMN,_T,_T,_T,_Z,_Z,_Z,2017,A,USD,NA
41013.257532,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,ISR,_T,_T,_T,_Z,_Z,_Z,2017,A,USD,NA
