country_code,year,gdp_per_capita,log_gdp_per_capita,region
UGA,2016,752.696572,6.623662187758826,Sub-Saharan Africa
UKR,2016,2158.461182,7.677150831048786,Europe & Central Asia
ARE,2016,42721.113611,10.662448540967542,Middle East & North Africa
GBR,2016,41258.537429,10.627613338323668,Europe & Central Asia
USA,2016,57976.628204,10.967795246317552,North America
URY,2016,17009.758421,9.741542483113864,Latin America & Caribbean
BLZ,2017,6071.854518,8.711419359302267,Latin America & Caribbean
BEN,2017,1054.974081,6.961271477835862,Sub-Saharan Africa
BMU,2017,112339.425587,11.629280152907961,North America
BTN,2017,3435.288047,8.14185605761813,South Asia
BOL,2017,4048.401197,8.306077315987066,Latin America & Caribbean
BIH,2017,5345.019788,8.583920525603837,Europe & Central Asia
BWA,2017,7104.964011,8.86854897521225,Sub-Saharan Africa
BRA,2017,10080.509282,9.218359064357001,Latin America & Caribbean
BRN,2017,28024.382458,10.24083021230061,East Asia & Pacific
BGR,2017,8697.133733,9.070748794383121,Europe & Central Asia
COL,2017,6479.532313,8.776403612821905,Latin America & Caribbean
COM,2017,1423.924803,7.261172283695566,Sub-Saharan Africa
COD,2017,431.052559,6.066230029304592,Sub-Saharan Africa
COG,2017,2211.633099,7.701486480439687,Sub-Saharan Africa
CRI,2017,12317.090278,9.418743030459154,Latin America & Caribbean
CIV,2017,1964.299303,7.582890871906384,Sub-Saharan Africa
HRV,2017,13901.649866,9.539762807470725,Europe & Central Asia
CUB,2017,8610.608296,9.060750244868116,Latin America & Caribbean
CUW,2017,18938.244047,9.848938651090469,Latin America & Caribbean
CYP,2017,26247.464844,10.175324685984446,Europe & Central Asia
CZE,2017,20913.197632,9.948135704308296,Europe & Central Asia
FSM,2016,2997.937199,8.005679730811384,East Asia & Pacific
MDA,2016,2847.087948,7.954051978265606,Europe & Central Asia
MCO,2016,173604.669723,12.064535980172643,Europe & Central Asia
MNG,2016,3619.900264,8.194201753059055,East Asia & Pacific
MNE,2016,6968.012029,8.849085244851171,Europe & Central Asia
MAR,2016,3140.855469,8.052250484153307,Middle East & North Africa
MOZ,2016,441.489735,6.090154769490597,Sub-Saharan Africa
MMR,2016,1229.197135,7.114116499469363,East Asia & Pacific
NAM,2016,4395.687762,8.38837928524842,Sub-Saharan Africa
NRU,2016,8748.156326,9.076598251550116,East Asia & Pacific
NPL,2016,877.256455,6.776799372657968,South Asia
AUS,2011,62799.389502,11.047700631103305,East Asia & Pacific
AUT,2011,51116.895352,10.84187035465626,Europe & Central Asia
AZE,2011,7189.818692,8.880421233707299,Europe & Central Asia
BHS,2011,27090.83768,10.206950856712542,Latin America & Caribbean
BHR,2011,25032.786774,10.12794171558345,Middle East & North Africa
BGD,2011,837.336945,6.730226552206855,South Asia
BRB,2011,20146.238126,9.91077285644667,Latin America & Caribbean
BLR,2011,6527.659343,8.783803711305596,Europe & Central Asia
BEL,2011,47760.829878,10.773961123920548,Europe & Central Asia
BLZ,2011,5596.052222,8.629816667764702,Latin America & Caribbean
BEN,2011,1059.413589,6.965470816100088,Sub-Saharan Africa
THA,2008,4309.135093,8.368492488482017,East Asia & Pacific
TLS,2008,628.153219,6.442784116009452,East Asia & Pacific
TGO,2008,771.35119,6.648143769206483,Sub-Saharan Africa
TON,2008,3218.45304,8.07665610073841,East Asia & Pacific
TTO,2008,21298.994526,9.966415145231196,Latin America & Caribbean
TUN,2008,4255.05008,8.355861810620938,Middle East & North Africa
TUR,2008,10913.407905,9.297747395312474,Europe & Central Asia
TKM,2008,3605.503951,8.190216832182035,Europe & Central Asia
TCA,2008,31453.822875,10.356275808795544,Latin America & Caribbean
TUV,2008,3088.308774,8.035378897726153,East Asia & Pacific
UGA,2008,472.842681,6.15876273486018,Sub-Saharan Africa
UKR,2008,4017.806641,8.298491421021302,Europe & Central Asia
IRQ,2010,4461.751962,8.403296784473799,Middle East & North Africa
IRL,2010,48623.966642,10.791871829116523,Europe & Central Asia
IMN,2010,70587.314028,11.164605719346843,Europe & Central Asia
ISR,2010,31398.926693,10.354528989560544,Middle East & North Africa
ITA,2010,35856.862549,10.487290251669487,Europe & Central Asia
JAM,2010,4809.97738,8.478447660386047,Latin America & Caribbean
JPN,2010,45378.137811,10.722785722035708,East Asia & Pacific
JOR,2010,4139.042832,8.32821984008852,Middle East & North Africa
KAZ,2010,8793.0759,9.081719861208006,Europe & Central Asia
KEN,2010,1091.518731,6.9953253366306605,Sub-Saharan Africa
KIR,2010,1522.100687,7.327846690635628,East Asia & Pacific
KOR,2010,24071.262053,10.088773962015788,East Asia & Pacific
MAC,2010,52596.225016,10.870399628393718,East Asia & Pacific
MDG,2010,450.009392,6.109268453657678,Sub-Saharan Africa
MWI,2010,683.124695,6.526677412453119,Sub-Saharan Africa
MYS,2010,8899.345055,9.093732963686561,East Asia & Pacific
MDV,2010,7173.596018,8.878162344546794,South Asia
MLI,2010,797.151541,6.681044799988306,Sub-Saharan Africa
MLT,2010,21946.607307,9.996367841955612,Middle East & North Africa
MHL,2010,3095.45769,8.037691054637802,East Asia & Pacific
MRT,2010,1659.963697,7.4145510118343445,Sub-Saharan Africa
MUS,2010,8113.176707,9.001244772880167,Sub-Saharan Africa
MEX,2010,9728.800783,9.182845918149477,Latin America & Caribbean
RWA,2010,586.59995,6.374343071306388,Sub-Saharan Africa
WSM,2010,3524.247925,8.167422337873107,East Asia & Pacific
SMR,2010,56543.190562,10.942760059828787,Europe & Central Asia
STP,2010,1045.209582,6.951972701227857,Sub-Saharan Africa
SAU,2010,22028.390143,10.000087361456691,Middle East & North Africa
SEN,2010,1275.883575,7.151394217578907,Sub-Saharan Africa
SRB,2010,5970.926609,8.694657405230457,Europe & Central Asia
SYC,2010,10934.794946,9.29970518085457,Sub-Saharan Africa
SLE,2010,685.039673,6.529476753373434,Sub-Saharan Africa
SGP,2010,47236.683085,10.762926053726781,East Asia & Pacific
SXM,2010,26403.814369,10.18126376237189,Latin America & Caribbean
SVK,2010,16899.448681,9.735036277953007,Europe & Central Asia
FJI,2013,4572.443775,8.427803083852623,East Asia & Pacific
FIN,2013,49691.01452,10.813579401373252,Europe & Central Asia
FRA,2013,42669.179511,10.661232147288477,Europe & Central Asia
PYF,2013,21955.632926,9.996779010910966,East Asia & Pacific
GAB,2013,9197.701063,9.126708847354287,Sub-Saharan Africa
GMB,2013,653.862713,6.482897410460885,Sub-Saharan Africa
GEO,2013,4712.002294,8.457868212173409,Europe & Central Asia
DEU,2013,47206.835351,10.762293977847186,Europe & Central Asia
GHA,2013,2294.795847,7.73839916298231,Sub-Saharan Africa
GRC,2013,21573.344976,9.979213802742734,Europe & Central Asia
GRL,2013,47535.488379,10.769231834833127,Europe & Central Asia
GRD,2013,7424.802123,8.91258131321477,Latin America & Caribbean
BMU,2011,99049.016993,11.503370127726113,North America
BTN,2011,2787.979676,7.933072482040357,South Asia
BOL,2011,2315.521219,7.7473900897743055,Latin America & Caribbean
BIH,2011,4982.693758,8.513725939037817,Europe & Central Asia
BWA,2011,7287.382953,8.893899769191856,Sub-Saharan Africa
BRA,2011,13396.624356,9.502758040472065,Latin America & Caribbean
BRN,2011,46382.827426,10.74468457113338,East Asia & Pacific
BGR,2011,7849.982197,8.968266542875794,Europe & Central Asia
BFA,2011,725.024768,6.586205817029762,Sub-Saharan Africa
BDI,2011,230.069761,5.438382571630064,Sub-Saharan Africa
PRT,2015,19215.781301,9.863487163166324,Europe & Central Asia
QAT,2015,68985.294696,11.141648640518202,Middle East & North Africa
ROU,2015,8977.017482,9.10242297717598,Europe & Central Asia
RUS,2015,9277.713867,9.135370444892175,Europe & Central Asia
RWA,2015,725.691419,6.587124881768819,Sub-Saharan Africa
WSM,2015,4084.360838,8.314920529446209,East Asia & Pacific
SMR,2015,43146.80353,10.672363615668004,Europe & Central Asia
STP,2015,1298.109466,7.168664228068648,Sub-Saharan Africa
SAU,2015,23256.154955,10.05432510522821,Middle East & North Africa
SEN,2015,1218.006136,7.1049704860239835,Sub-Saharan Africa
SRB,2015,5820.321558,8.669110789714694,Europe & Central Asia
GTM,2015,3893.505333,8.267065144734865,Latin America & Caribbean
GIN,2015,747.356967,6.616542938460399,Sub-Saharan Africa
GNB,2015,645.066837,6.469353934683068,Sub-Saharan Africa
GUY,2015,5640.415606,8.637713030784296,Latin America & Caribbean
HTI,2015,1411.126847,7.25214384646561,Latin America & Caribbean
HND,2015,2271.20266,7.728064776345113,Latin America & Caribbean
HKG,2015,42432.161974,10.655661890798807,East Asia & Pacific
HUN,2015,12782.941258,9.455866846835551,Europe & Central Asia
ISL,2015,53505.696408,10.887543402131934,Europe & Central Asia
IND,2015,1583.998159,7.367707410126221,South Asia
IDN,2015,3288.222697,8.098102484113626,East Asia & Pacific
THA,2017,6413.091825,8.766096777618005,East Asia & Pacific
TLS,2017,1266.17768,7.143757940407668,East Asia & Pacific
TGO,2017,872.076409,6.770877045070134,Sub-Saharan Africa
TON,2017,4365.929298,8.381586343208728,East Asia & Pacific
TTO,2017,17566.09997,9.773726185568691,Latin America & Caribbean
TUN,2017,3619.032473,8.193961996444182,Middle East & North Africa
TUR,2017,10756.387768,9.283255068059116,Europe & Central Asia
TKM,2017,5125.549201,8.541992959435992,Europe & Central Asia
TCA,2017,30014.230952,10.30942691323542,Latin America & Caribbean
TUV,2017,4165.663387,8.33463081850841,East Asia & Pacific
UGA,2017,765.218332,6.64016119441452,Sub-Saharan Africa
UKR,2017,2604.287598,7.864914441930353,Europe & Central Asia
ESP,2008,35603.248328,10.480192157846075,Europe & Central Asia
LKA,2008,1973.584769,7.587606847816094,South Asia
KNA,2008,16604.944862,9.717455813239239,Latin America & Caribbean
LCA,2008,8516.960755,9.049814837287327,Latin America & Caribbean
VCT,2008,6598.905315,8.794659052894364,Latin America & Caribbean
SDN,2008,1527.582397,7.331441631980438,Sub-Saharan Africa
SUR,2008,6576.085463,8.791194932849862,Latin America & Caribbean
SWE,2008,55817.175973,10.929836914140859,Europe & Central Asia
CHE,2008,75147.537671,11.22720862912203,Europe & Central Asia
SYR,2008,2429.124763,7.795286291618867,Middle East & North Africa
TJK,2008,703.327376,6.55582246762395,Europe & Central Asia
TZA,2008,675.977234,6.516159397961071,Sub-Saharan Africa
SWE,2010,52542.575909,10.869379089616706,Europe & Central Asia
CHE,2010,77956.126204,11.263901462853838,Europe & Central Asia
SYR,2010,2730.614878,7.9122820928551585,Middle East & North Africa
TJK,2010,737.338883,6.603047600618485,Europe & Central Asia
TZA,2010,736.530151,6.601950173286056,Sub-Saharan Africa
THA,2010,4973.862888,8.51195205824155,East Asia & Pacific
TLS,2010,813.060177,6.700805125258765,East Asia & Pacific
TGO,2010,750.323421,6.620504341578283,Sub-Saharan Africa
TON,2010,3416.083566,8.136250017723997,East Asia & Pacific
TTO,2010,16815.424737,9.730051883266597,Latin America & Caribbean
TUN,2010,4291.861209,8.36447576608887,Middle East & North Africa
THA,2007,3918.528174,8.273471396463243,East Asia & Pacific
TLS,2007,540.154584,6.2918553652585025,East Asia & Pacific
TGO,2007,654.083698,6.483235321861909,Sub-Saharan Africa
TON,2007,2797.065601,7.936326146984837,East Asia & Pacific
TTO,2007,16606.675361,9.717560023692686,Latin America & Caribbean
TUN,2007,3726.916729,8.22333655659483,Middle East & North Africa
TUR,2007,9766.917345,9.186756172731213,Europe & Central Asia
TKM,2007,2414.96072,7.789438300944044,Europe & Central Asia
TCA,2007,29443.852303,10.290240416965771,Latin America & Caribbean
TUV,2007,2794.163101,7.935287913560514,East Asia & Pacific
UGA,2007,401.389131,5.994931358267677,Sub-Saharan Africa
UKR,2007,3160.327637,8.058430983801225,Europe & Central Asia
ARE,2007,45854.735244,10.733233749211248,Middle East & North Africa
COD,2012,409.931425,6.015989889611932,Sub-Saharan Africa
COG,2012,3732.327373,8.224787278645202,Sub-Saharan Africa
CRI,2012,10126.999116,9.222960316040883,Latin America & Caribbean
CIV,2012,1546.946018,7.3440379553294575,Sub-Saharan Africa
HRV,2012,13507.634988,9.51101035922742,Europe & Central Asia
CUB,2012,6470.836734,8.775060704326364,Latin America & Caribbean
CUW,2012,19809.82232,9.893933170444901,Latin America & Caribbean
CYP,2012,28991.929688,10.274772783619014,Europe & Central Asia
CZE,2012,20014.035402,9.904189076510633,Europe & Central Asia
DNK,2012,58443.77471,10.975820454983369,Europe & Central Asia
DJI,2012,1400.193579,7.244365776759121,Middle East & North Africa
KIR,2015,1639.852747,7.402361728372389,East Asia & Pacific
KOR,2015,30171.790655,10.314662682562867,East Asia & Pacific
KWT,2015,29882.21265,10.305018687709918,Middle East & North Africa
KGZ,2015,1105.651938,7.008190429116958,Europe & Central Asia
LAO,2015,2121.013391,7.659649268076105,East Asia & Pacific
LVA,2015,13321.975314,9.497170229946336,Europe & Central Asia
LBN,2015,7714.11,8.950806398453903,Middle East & North Africa
LSO,2015,1121.198513,7.022153493032173,Sub-Saharan Africa
LBR,2015,692.590082,6.540438311911993,Sub-Saharan Africa
MDG,2008,512.5798,6.23945640620851,Sub-Saharan Africa
MWI,2008,554.04882,6.317252805608385,Sub-Saharan Africa
MYS,2008,8371.821561,9.032626769554707,East Asia & Pacific
MDV,2008,6757.432809,8.818398334926918,South Asia
MLI,2008,767.194839,6.642740796487165,Sub-Saharan Africa
MLT,2008,22405.642627,10.017068109111971,Middle East & North Africa
MHL,2008,2817.605228,7.943642593220061,East Asia & Pacific
MRT,2008,1635.563062,7.39974240447416,Sub-Saharan Africa
MUS,2008,8140.479836,9.004604405170774,Sub-Saharan Africa
MEX,2008,10523.768543,9.261391648664812,Latin America & Caribbean
FSM,2008,2395.902181,7.781515132442005,East Asia & Pacific
FIN,2015,42560.345677,10.658678246092505,Europe & Central Asia
FRA,2015,36702.432373,10.510598309039887,Europe & Central Asia
PYF,2015,19166.959476,9.860943215009335,East Asia & Pacific
GAB,2015,7047.126546,8.860375230594483,Sub-Saharan Africa
GMB,2015,619.536364,6.428971398297248,Sub-Saharan Africa
GEO,2015,4086.622347,8.315474075820383,Europe & Central Asia
DEU,2015,41929.754911000004,10.643750994953354,Europe & Central Asia
GHA,2015,1722.772828,7.451690381056505,Sub-Saharan Africa
GRC,2015,17980.729824,9.797055898080577,Europe & Central Asia
GRL,2015,44536.354971,10.704061100259997,Europe & Central Asia
GRD,2015,8694.12438,9.07040271786462,Latin America & Caribbean
GUM,2015,35165.701464,10.467826496332158,East Asia & Pacific
SYC,2015,15333.105173,9.637769506670674,Sub-Saharan Africa
SLE,2015,964.575981,6.871688606847968,Sub-Saharan Africa
SGP,2015,55645.606861,10.926758411287494,East Asia & Pacific
SXM,2015,37839.628382,10.54111220234592,Latin America & Caribbean
SVK,2015,16442.076086,9.707598943240601,Europe & Central Asia
SVN,2015,20697.274853,9.937757320973363,Europe & Central Asia
SLB,2015,2045.477215,7.623386398221615,East Asia & Pacific
SOM,2015,445.58308,6.099383716617461,Sub-Saharan Africa
ZAF,2015,6112.273825,8.718054131053545,Sub-Saharan Africa
SSD,2015,1080.147186,6.984852594165869,Sub-Saharan Africa
ESP,2015,25982.44162,10.165176266563103,Europe & Central Asia
SVK,2011,18469.435432,9.82387250596921,Europe & Central Asia
SVN,2011,24940.628484,10.124253418756131,Europe & Central Asia
SLB,2011,1924.057956,7.562191753433097,East Asia & Pacific
SOM,2011,235.325946,5.460971557397582,Sub-Saharan Africa
ZAF,2011,8646.055711,9.064858508764532,Sub-Saharan Africa
SSD,2011,1448.98435,7.278618141710251,Sub-Saharan Africa
ESP,2011,31824.621913,10.367995543166506,Europe & Central Asia
LKA,2011,3224.957451,8.078675035654467,South Asia
KNA,2011,17832.457292,9.78877551919629,Latin America & Caribbean
LCA,2011,9128.99442,9.119210827325984,Latin America & Caribbean
MAF,2011,20930.582118,9.948966627666755,Latin America & Caribbean
VCT,2011,6527.689969,8.783808403022267,Latin America & Caribbean
SDN,2011,1332.657227,7.194930143075503,Sub-Saharan Africa
THA,2015,5688.853354,8.646263987304684,East Asia & Pacific
TLS,2015,1319.592974,7.185078614999543,East Asia & Pacific
TGO,2015,813.894677,6.7018309681961155,Sub-Saharan Africa
TON,2015,4123.903472,8.324555438461365,East Asia & Pacific
TTO,2015,19887.232772,9.897833235572735,Latin America & Caribbean
TUN,2015,4014.947737,8.297779609359653,Middle East & North Africa
TUR,2015,11064.64945,9.311510571007247,Europe & Central Asia
TKM,2015,5759.497904,8.658605580446016,Europe & Central Asia
TCA,2015,29457.014069,10.290687329448719,Latin America & Caribbean
TUV,2015,3357.834177,8.119051454941111,East Asia & Pacific
UGA,2015,862.93461,6.760338917644907,Sub-Saharan Africa
UKR,2015,2094.473877,7.647057668120245,Europe & Central Asia
COG,2015,2439.351894,7.7994876657916326,Sub-Saharan Africa
CRI,2015,11714.710612,9.36860064828937,Latin America & Caribbean
CIV,2015,1814.718551,7.503685666355057,Sub-Saharan Africa
HRV,2015,12283.87503,9.416042708112675,Europe & Central Asia
CUB,2015,7727.919972,8.952595020248673,Latin America & Caribbean
CUW,2015,19361.813001,9.871058003191854,Latin America & Caribbean
CYP,2015,23088.429688,10.047086891720582,Europe & Central Asia
CZE,2015,17931.598767,9.794319729774053,Europe & Central Asia
DNK,2015,53094.013361,10.879819458143395,Europe & Central Asia
DJI,2015,2376.125547,7.773226518733035,Middle East & North Africa
DMA,2015,8282.598747,9.021912056469416,Latin America & Caribbean
KOR,2007,25078.485396,10.129765602014162,East Asia & Pacific
KWT,2007,45709.413288,10.730059535715084,Middle East & North Africa
KGZ,2007,721.771578,6.581708714874807,Europe & Central Asia
LAO,2007,697.323014,6.547248738128049,East Asia & Pacific
LVA,2007,13370.978945,9.500841886936888,Europe & Central Asia
LBN,2007,5125.2581,8.541936163714148,Middle East & North Africa
LSO,2007,861.188421,6.758313320207066,Sub-Saharan Africa
LBR,2007,374.211308,5.924820632517553,Sub-Saharan Africa
LBY,2007,11144.944841,9.318741296592828,Middle East & North Africa
LIE,2007,130492.59535,11.77907176352205,Europe & Central Asia
LTU,2007,12295.121278,9.416957818611404,Europe & Central Asia
LUX,2007,107475.320298,11.585016521569392,Europe & Central Asia
AFG,2008,381.733238,5.944722034817782,South Asia
ALB,2008,4498.504868,8.411500368995078,Europe & Central Asia
DZA,2008,5180.918815,8.552737696937143,Middle East & North Africa
ASM,2008,10030.808913,9.21341652705594,East Asia & Pacific
AND,2008,49132.515705,10.802276328919946,Europe & Central Asia
AGO,2008,4578.155265,8.429051415402665,Sub-Saharan Africa
ATG,2008,18786.674314,9.84090308440617,Latin America & Caribbean
PSE,2009,2191.781787,7.692470093386226,Middle East & North Africa
YEM,2009,969.24351,6.87651588062973,Middle East & North Africa
ZMB,2009,1136.241683,7.03548132577293,Sub-Saharan Africa
ZWE,2009,735.821694,6.600987825791356,Sub-Saharan Africa
VUT,2010,2815.18829,7.942784426436349,East Asia & Pacific
VEN,2010,13646.304662,9.521224043229033,Latin America & Caribbean
VNM,2010,1683.161824,7.428429341677817,East Asia & Pacific
VIR,2010,39905.128418,10.594260126397902,Latin America & Caribbean
PSE,2010,2557.075624,7.846619550137382,Middle East & North Africa
YEM,2010,1155.203053,7.052031410967479,Middle East & North Africa
ZMB,2010,1451.10616,7.280081413543512,Sub-Saharan Africa
ZWE,2010,902.010759,6.804626447929402,Sub-Saharan Africa
AFG,2012,651.417134,6.479150195842844,South Asia
ALB,2012,4280.933163,8.361926293549349,Europe & Central Asia
DZA,2012,6033.648847,8.70510722230134,Middle East & North Africa
ASM,2012,11745.489915,9.371224608866743,East Asia & Pacific
AND,2012,41500.543578,10.633461804398069,Europe & Central Asia
AGO,2012,5702.453063,8.648651723173332,Sub-Saharan Africa
ATG,2012,15639.807811,9.657574725724567,Latin America & Caribbean
ARG,2012,12949.717487,9.468829251214043,Latin America & Caribbean
ARM,2012,3511.563997,8.163816800408084,Europe & Central Asia
ABW,2012,25119.665545,10.131406306202098,Latin America & Caribbean
UZB,2016,3128.423072,8.048284345716244,Europe & Central Asia
VUT,2016,3339.834365,8.113676493423691,East Asia & Pacific
VEN,2016,3671.230041,8.208282045930126,Latin America & Caribbean
VNM,2016,2735.060438,7.913908812600956,East Asia & Pacific
VIR,2016,35324.974887,10.472345496639525,Latin America & Caribbean
PSE,2016,3527.613824,8.168376950818004,Middle East & North Africa
YEM,2016,975.359417,6.882806035889975,Middle East & North Africa
ZMB,2016,1239.085279,7.122128708154812,Sub-Saharan Africa
ZWE,2016,1408.139453,7.2500245751373855,Sub-Saharan Africa
MOZ,2017,470.938563,6.154727646018002,Sub-Saharan Africa
MMR,2017,1272.822418,7.14899209000486,East Asia & Pacific
NAM,2017,5143.960723,8.545578630390638,Sub-Saharan Africa
NRU,2017,9656.979766,9.175436224697041,East Asia & Pacific
NPL,2017,1034.283749,6.941464436184522,South Asia
NLD,2017,49513.681735,10.810004309052571,Europe & Central Asia
NCL,2017,32354.710283,10.384514893132005,East Asia & Pacific
NZL,2017,42912.1537,10.666910367823686,East Asia & Pacific
NIC,2017,2182.61381,7.688278432975017,Latin America & Caribbean
NER,2017,529.929419,6.272743825979917,Sub-Saharan Africa
NGA,2017,1876.340271,7.537078494248665,Sub-Saharan Africa
MKD,2017,5955.297386,8.692036419417391,Europe & Central Asia
JOR,2014,4610.604603,8.436114277716621,Middle East & North Africa
KAZ,2014,12427.709458,9.427683892222287,Europe & Central Asia
KEN,2014,1482.815663,7.301698034344608,Sub-Saharan Africa
KIR,2014,1736.705357,7.45974512433402,East Asia & Pacific
KOR,2014,30667.091247,10.330945412278096,East Asia & Pacific
KWT,2014,44368.781346,10.700291378275685,Middle East & North Africa
KGZ,2014,1264.526688,7.142453171462626,Europe & Central Asia
LAO,2014,1981.039109,7.591376788553149,East Asia & Pacific
LVA,2014,15185.814581,9.628117019834288,Europe & Central Asia
KAZ,2017,8943.084168,9.098635793908736,Europe & Central Asia
KEN,2017,1667.484472,7.419071465602492,Sub-Saharan Africa
KIR,2017,1854.332692,7.525280175550572,East Asia & Pacific
KOR,2017,33296.984544,10.41322211763402,East Asia & Pacific
KWT,2017,29047.653614,10.276692988415526,Middle East & North Africa
KGZ,2017,1221.390468,7.107745216599421,Europe & Central Asia
LAO,2017,2432.430595,7.796646281279004,East Asia & Pacific
LVA,2017,15132.495833,9.624599752398218,Europe & Central Asia
LBN,2017,8608.21085,9.06047177675771,Middle East & North Africa
LSO,2017,1069.366732,6.9748219129976325,Sub-Saharan Africa
ISL,2014,55140.364936,10.917637302909169,Europe & Central Asia
IND,2014,1553.883961,7.348512856968391,South Asia
IDN,2014,3441.068085,8.143537192001034,East Asia & Pacific
IRN,2014,5672.063729,8.643308303868166,Middle East & North Africa
IRQ,2014,6249.39227,8.740239501202643,Middle East & North Africa
IRL,2014,57214.537979,10.954563305546616,Europe & Central Asia
IMN,2014,91885.452872,11.428298002799972,Europe & Central Asia
ISR,2014,38265.365195,10.552300463037497,Middle East & North Africa
ITA,2014,36028.349402,10.492061390924777,Europe & Central Asia
JAM,2014,4975.113255,8.5122034141577,Latin America & Caribbean
JPN,2014,39172.847116,10.575739110155718,East Asia & Pacific
BMU,2012,100213.493385,11.515058123087407,North America
BTN,2012,2751.212886,7.919797142881441,South Asia
BOL,2012,2575.598571,7.853837240841697,Latin America & Caribbean
BIH,2012,4693.788991,8.453995422481936,Europe & Central Asia
BWA,2012,6595.53845,8.794148707004375,Sub-Saharan Africa
BRA,2012,12521.721352,9.43522012338237,Latin America & Caribbean
BRN,2012,46968.597116,10.757234510914785,East Asia & Pacific
BGR,2012,7432.337534,8.913595695770242,Europe & Central Asia
BFA,2012,731.470139,6.595056398027502,Sub-Saharan Africa
BDI,2012,231.098788,5.442845272783675,Sub-Saharan Africa
MAR,2014,3435.406982,8.141890678569725,Middle East & North Africa
MOZ,2014,697.14268,6.546990095693487,Sub-Saharan Africa
MMR,2014,1293.000423,7.164720705917976,East Asia & Pacific
NAM,2014,5378.323262,8.590131943241053,Sub-Saharan Africa
NRU,2014,9230.054403,9.13022022162904,East Asia & Pacific
NPL,2014,821.455225,6.711077432035751,South Asia
NLD,2014,53457.223486,10.88663705205536,Europe & Central Asia
NCL,2014,37816.95586,10.540512848756121,East Asia & Pacific
NZL,2014,44599.899273,10.70548687955269,East Asia & Pacific
NIC,2014,1958.370476,7.579868016632474,Latin America & Caribbean
NER,2014,565.309897,6.337374071046122,Sub-Saharan Africa
TTO,2012,20332.138953,9.919958112745682,Latin America & Caribbean
TUN,2012,4297.267825,8.365734710201293,Middle East & North Africa
TUR,2012,11776.759336,9.373883320547414,Europe & Central Asia
TKM,2012,6053.874847,8.708453816589651,Europe & Central Asia
TCA,2012,25923.61565,10.162909633407766,Latin America & Caribbean
TUV,2012,3598.461631,8.188261708392751,East Asia & Pacific
UGA,2012,795.222868,6.678622412474145,Sub-Saharan Africa
UKR,2012,3951.342285,8.281810619157115,Europe & Central Asia
ARE,2012,53141.625166,10.880715801571041,Middle East & North Africa
GBR,2012,42688.326373,10.661680774790485,Europe & Central Asia
USA,2012,51708.394061,10.853375408265183,North America
URY,2012,16259.594081,9.696438418522046,Latin America & Caribbean
DMA,2013,7822.217972,8.964723421457494,Latin America & Caribbean
DOM,2013,6136.594293,8.72202519184471,Latin America & Caribbean
ECU,2013,6109.290315,8.717565894028384,Latin America & Caribbean
EGY,2013,3025.525636,8.014840119336675,Middle East & North Africa
SLV,2013,3582.26694,8.18375110245705,Latin America & Caribbean
GNQ,2013,16304.07132,9.699170129839592,Sub-Saharan Africa
EST,2013,19310.38749,9.868398442025988,Europe & Central Asia
SWZ,2013,3949.9431,8.281456452728122,Sub-Saharan Africa
ETH,2013,484.039833,6.182167202916983,Sub-Saharan Africa
FRO,2013,55759.364098,10.928800641101084,Europe & Central Asia
GUM,2013,32530.759312,10.389941361094763,East Asia & Pacific
GTM,2013,3444.158023,8.144434748060624,Latin America & Caribbean
GIN,2013,748.455021,6.618011109869706,Sub-Saharan Africa
GNB,2013,654.304534,6.483572891394707,Sub-Saharan Africa
GUY,2013,5556.912312,8.622797893418152,Latin America & Caribbean
HTI,2013,1457.832212,7.2847058250135,Latin America & Caribbean
HND,2013,2081.128435,7.640665542413236,Latin America & Caribbean
HKG,2013,38403.777715,10.555911111731811,East Asia & Pacific
HUN,2013,13739.462015,9.528027410351843,Europe & Central Asia
ISL,2013,50173.336006,10.823239009307931,Europe & Central Asia
IND,2013,1432.843975,7.267416541928231,South Asia
RUS,2011,14305.332031,9.568387616050215,Europe & Central Asia
RWA,2011,643.356139,6.466698441825311,Sub-Saharan Africa
WSM,2011,3821.506783,8.24840006963884,East Asia & Pacific
SMR,2011,55601.400814,10.9259636744177,Europe & Central Asia
STP,2011,1219.801891,7.106443740115294,Sub-Saharan Africa
SAU,2011,27126.749875,10.20827560028272,Middle East & North Africa
SEN,2011,1374.675919,7.225973287047449,Sub-Saharan Africa
SRB,2011,7082.286167,8.865352039508688,Europe & Central Asia
SYC,2011,12110.093746,9.40179457772279,Sub-Saharan Africa
SLE,2011,761.146366,6.634825673139271,Sub-Saharan Africa
SGP,2011,53891.457026,10.89472724760046,East Asia & Pacific
SXM,2011,27317.517888,10.215283456263025,Latin America & Caribbean
MUS,2013,9877.13866,9.197978139485297,Sub-Saharan Africa
MEX,2013,11216.800852,9.325168009364411,Latin America & Caribbean
FSM,2013,2904.15368,7.97389729465466,East Asia & Pacific
MDA,2013,3321.043978,8.108034463685936,Europe & Central Asia
MCO,2013,184940.633666,12.127790153458625,Europe & Central Asia
MNG,2013,4340.143105,8.375662600053142,East Asia & Pacific
MNE,2013,7102.777671,8.868241207789925,Europe & Central Asia
MAR,2013,3379.743164,8.125554998607658,Middle East & North Africa
MOZ,2013,686.505673,6.531614488830109,Sub-Saharan Africa
MMR,2013,1199.095616,7.0893228983033145,East Asia & Pacific
NAM,2013,5346.621311,8.584220109736366,Sub-Saharan Africa
